,YEAR,TransMode,Hour,income_decile_0,income_decile_1,income_decile_10,income_decile_2,income_decile_3,income_decile_4,income_decile_5,income_decile_6,income_decile_7,income_decile_8,income_decile_9
319,2018,Walk,15,0.0,756.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0
320,2018,Walk,16,0.0,493.0,0.0,156.0,67.0,110.0,0.0,250.0,168.0,501.0,155.0
321,2018,Walk,17,0.0,1935.0,69.0,0.0,147.0,104.0,395.0,0.0,0.0,198.0,402.0
322,2018,Walk,18,0.0,1278.0,328.0,0.0,123.0,0.0,0.0,0.0,0.0,81.0,768.0
323,2018,Walk,19,0.0,221.0,147.0,256.0,59.0,0.0,75.0,0.0,204.0,0.0,71.0
324,2018,Walk,20,0.0,467.0,0.0,0.0,0.0,29.0,0.0,61.0,0.0,0.0,0.0
325,2018,Walk,21,0.0,63.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
326,2018,Walk,22,0.0,0.0,161.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2019,AutoOccupants,0,0.0,591.0,317.0,306.0,411.0,143.0,0.0,62.0,178.0,0.0,518.0
328,2019,AutoOccupants,1,0.0,0.0,0.0,0.0,91.0,0.0,453.0,0.0,326.0,145.0,0.0
329,2019,AutoOccupants,2,0.0,0.0,0.0,237.0,68.0,0.0,56.0,226.0,94.0,0.0,59.0
330,2019,AutoOccupants,3,0.0,90.0,580.0,34.0,0.0,54.0,347.0,268.0,317.0,195.0,136.0
331,2019,AutoOccupants,4,0.0,742.0,131.0,502.0,291.0,687.0,421.0,195.0,441.0,883.0,267.0
332,2019,AutoOccupants,5,0.0,964.0,1108.0,1381.0,2752.0,1001.0,1159.0,1941.0,2004.0,2198.0,1225.0
333,2019,AutoOccupants,6,0.0,1938.0,4825.0,4576.0,5036.0,4705.0,3384.0,4687.0,4315.0,5497.0,3378.0
334,2019,AutoOccupants,7,0.0,3881.0,5752.0,5464.0,7062.0,5532.0,5787.0,7074.0,7335.0,7023.0,6996.0
335,2019,AutoOccupants,8,0.0,4694.0,9268.0,6466.0,7820.0,5624.0,6998.0,8665.0,8946.0,5750.0,7133.0
336,2019,AutoOccupants,9,0.0,2437.0,10336.0,2981.0,4704.0,4554.0,3877.0,4885.0,4176.0,5761.0,6445.0
337,2019,AutoOccupants,10,0.0,816.0,2661.0,2097.0,3112.0,1397.0,1651.0,1264.0,2159.0,2092.0,2741.0
338,2019,AutoOccupants,11,0.0,834.0,554.0,440.0,1531.0,695.0,635.0,337.0,510.0,1399.0,749.0
339,2019,AutoOccupants,12,99.0,394.0,383.0,882.0,551.0,312.0,430.0,253.0,52.0,902.0,152.0
340,2019,AutoOccupants,13,0.0,898.0,0.0,121.0,0.0,524.0,496.0,1330.0,0.0,482.0,137.0
341,2019,AutoOccupants,14,0.0,546.0,457.0,998.0,687.0,895.0,1489.0,1007.0,958.0,407.0,506.0
342,2019,AutoOccupants,15,0.0,290.0,0.0,968.0,909.0,1243.0,750.0,977.0,877.0,705.0,44.0
343,2019,AutoOccupants,16,60.0,558.0,198.0,317.0,724.0,209.0,269.0,368.0,83.0,0.0,304.0
344,2019,AutoOccupants,17,0.0,766.0,0.0,832.0,47.0,363.0,172.0,805.0,0.0,610.0,0.0
345,2019,AutoOccupants,18,0.0,684.0,0.0,1095.0,442.0,357.0,314.0,384.0,769.0,400.0,127.0
346,2019,AutoOccupants,19,0.0,819.0,333.0,432.0,207.0,179.0,219.0,194.0,433.0,82.0,139.0
347,2019,AutoOccupants,20,0.0,142.0,0.0,594.0,0.0,299.0,381.0,34.0,360.0,68.0,0.0
348,2019,AutoOccupants,21,0.0,76.0,156.0,163.0,154.0,444.0,337.0,150.0,457.0,123.0,203.0
349,2019,AutoOccupants,22,0.0,0.0,155.0,195.0,185.0,433.0,782.0,369.0,656.0,107.0,95.0
350,2019,AutoOccupants,23,0.0,414.0,0.0,317.0,581.0,332.0,683.0,895.0,294.0,172.0,0.0
351,2019,Bicycle,5,0.0,0.0,0.0,0.0,0.0,78.0,0.0,88.0,0.0,0.0,0.0
352,2019,Bicycle,6,0.0,0.0,23.0,114.0,0.0,0.0,98.0,0.0,164.0,156.0,35.0
353,2019,Bicycle,7,0.0,0.0,2760.0,288.0,180.0,0.0,374.0,587.0,862.0,828.0,1167.0
354,2019,Bicycle,8,0.0,339.0,1319.0,133.0,889.0,1218.0,623.0,1103.0,1486.0,1440.0,1409.0
355,2019,Bicycle,9,0.0,281.0,905.0,329.0,390.0,242.0,440.0,1085.0,617.0,641.0,1230.0
356,2019,Bicycle,10,0.0,91.0,235.0,187.0,710.0,55.0,239.0,504.0,132.0,417.0,251.0
357,2019,Bicycle,11,0.0,180.0,0.0,59.0,671.0,110.0,0.0,0.0,0.0,0.0,0.0
358,2019,Bicycle,14,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2019,Bicycle,15,0.0,80.0,0.0,0.0,55.0,102.0,0.0,0.0,0.0,71.0,0.0
360,2019,Bicycle,16,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0
361,2019,Bicycle,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
362,2019,Bicycle,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,58.0,0.0
363,2019,Bicycle,19,0.0,94.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
364,2019,Bus,0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2019,Bus,1,0.0,142.0,0.0,671.0,159.0,318.0,174.0,518.0,0.0,0.0,111.0
366,2019,Bus,2,0.0,48.0,143.0,308.0,217.0,0.0,168.0,43.0,91.0,0.0,0.0
367,2019,Bus,3,0.0,0.0,45.0,0.0,112.0,351.0,145.0,520.0,655.0,154.0,43.0
368,2019,Bus,4,0.0,426.0,0.0,0.0,0.0,107.0,247.0,56.0,54.0,0.0,21.0
369,2019,Bus,5,0.0,1351.0,131.0,152.0,1620.0,758.0,1607.0,1199.0,70.0,657.0,302.0
370,2019,Bus,6,0.0,3011.0,1011.0,3943.0,2712.0,3118.0,2278.0,2371.0,1571.0,2367.0,2419.0
371,2019,Bus,7,0.0,6452.0,6378.0,4425.0,6634.0,4146.0,6835.0,5762.0,7629.0,9113.0,5697.0
372,2019,Bus,8,0.0,9499.0,7529.0,9100.0,8550.0,7332.0,11042.0,6903.0,11164.0,11655.0,10394.0
373,2019,Bus,9,0.0,4566.0,4139.0,6840.0,5771.0,5418.0,5028.0,5370.0,5970.0,4708.0,9189.0
374,2019,Bus,10,0.0,3309.0,745.0,1978.0,2658.0,934.0,739.0,1436.0,1385.0,1184.0,1221.0
375,2019,Bus,11,0.0,612.0,0.0,408.0,198.0,438.0,1185.0,412.0,406.0,587.0,435.0
376,2019,Bus,12,0.0,1081.0,0.0,472.0,283.0,88.0,39.0,241.0,0.0,0.0,114.0
377,2019,Bus,13,0.0,355.0,0.0,1302.0,384.0,470.0,329.0,0.0,0.0,415.0,0.0
378,2019,Bus,14,0.0,259.0,0.0,1353.0,267.0,273.0,185.0,368.0,197.0,184.0,0.0
379,2019,Bus,15,0.0,1067.0,138.0,899.0,671.0,168.0,570.0,50.0,211.0,172.0,64.0
380,2019,Bus,16,0.0,242.0,0.0,958.0,554.0,129.0,195.0,269.0,205.0,77.0,297.0
381,2019,Bus,17,0.0,901.0,60.0,409.0,119.0,340.0,0.0,0.0,0.0,0.0,0.0
382,2019,Bus,18,0.0,533.0,0.0,154.0,217.0,122.0,40.0,137.0,0.0,0.0,0.0
383,2019,Bus,19,0.0,383.0,0.0,0.0,89.0,177.0,57.0,319.0,0.0,111.0,0.0
384,2019,Bus,20,0.0,157.0,0.0,0.0,0.0,164.0,480.0,0.0,252.0,0.0,0.0
385,2019,Bus,21,0.0,172.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,963.0,0.0
386,2019,Bus,22,0.0,296.0,0.0,0.0,55.0,47.0,202.0,118.0,0.0,273.0,0.0
387,2019,Bus,23,0.0,0.0,0.0,0.0,516.0,66.0,165.0,0.0,471.0,0.0,0.0
388,2019,CommuterRail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
389,2019,CommuterRail,1,0.0,111.0,0.0,90.0,86.0,81.0,429.0,0.0,0.0,291.0,0.0
390,2019,CommuterRail,2,0.0,0.0,110.0,0.0,201.0,160.0,277.0,0.0,38.0,53.0,610.0
391,2019,CommuterRail,3,0.0,0.0,0.0,122.0,0.0,140.0,0.0,0.0,35.0,173.0,0.0
392,2019,CommuterRail,4,0.0,0.0,59.0,169.0,256.0,0.0,0.0,0.0,0.0,130.0,64.0
393,2019,CommuterRail,5,0.0,26.0,133.0,375.0,137.0,462.0,0.0,384.0,198.0,1092.0,66.0
394,2019,CommuterRail,6,0.0,2165.0,3475.0,1906.0,1239.0,805.0,948.0,3332.0,2052.0,2763.0,1911.0
395,2019,CommuterRail,7,0.0,1501.0,15509.0,2323.0,2416.0,2965.0,4644.0,5808.0,7354.0,7442.0,9270.0
396,2019,CommuterRail,8,0.0,7785.0,27562.0,6942.0,8085.0,6569.0,9300.0,11261.0,14542.0,18558.0,23121.0
397,2019,CommuterRail,9,0.0,5556.0,15463.0,2675.0,4844.0,4152.0,5980.0,6974.0,9442.0,9842.0,14724.0
398,2019,CommuterRail,10,0.0,514.0,3203.0,2012.0,1941.0,826.0,657.0,939.0,2575.0,2026.0,2148.0
399,2019,CommuterRail,11,0.0,494.0,454.0,0.0,143.0,552.0,239.0,544.0,434.0,437.0,563.0
400,2019,CommuterRail,12,0.0,87.0,199.0,60.0,911.0,0.0,303.0,269.0,97.0,142.0,230.0
401,2019,CommuterRail,13,0.0,211.0,0.0,149.0,0.0,90.0,85.0,210.0,54.0,177.0,303.0
402,2019,CommuterRail,14,0.0,292.0,0.0,322.0,587.0,0.0,0.0,0.0,98.0,285.0,184.0
403,2019,CommuterRail,15,0.0,94.0,0.0,321.0,513.0,52.0,148.0,0.0,51.0,0.0,0.0
404,2019,CommuterRail,16,0.0,251.0,62.0,0.0,405.0,416.0,267.0,65.0,0.0,73.0,107.0
405,2019,CommuterRail,17,0.0,132.0,0.0,0.0,63.0,0.0,43.0,132.0,93.0,0.0,184.0
406,2019,CommuterRail,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,648.0,0.0
407,2019,CommuterRail,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,64.0
408,2019,CommuterRail,20,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
409,2019,CommuterRail,21,0.0,0.0,0.0,0.0,60.0,0.0,0.0,255.0,0.0,64.0,0.0
410,2019,CommuterRail,22,0.0,35.0,22.0,0.0,125.0,0.0,318.0,560.0,0.0,64.0,21.0
411,2019,CommuterRail,23,0.0,0.0,86.0,100.0,526.0,256.0,66.0,0.0,0.0,0.0,0.0
412,2019,Ferry,5,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2019,Ferry,6,0.0,0.0,604.0,0.0,0.0,54.0,198.0,294.0,687.0,187.0,228.0
414,2019,Ferry,7,0.0,575.0,1981.0,435.0,386.0,1947.0,217.0,1048.0,377.0,341.0,955.0
415,2019,Ferry,8,0.0,426.0,1387.0,463.0,613.0,362.0,436.0,961.0,504.0,935.0,1569.0
416,2019,Ferry,9,0.0,321.0,1247.0,219.0,78.0,266.0,638.0,1246.0,1272.0,1216.0,1288.0
417,2019,Ferry,10,0.0,0.0,225.0,50.0,45.0,0.0,0.0,364.0,149.0,49.0,0.0
418,2019,Ferry,11,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0
419,2019,Ferry,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0
420,2019,Ferry,19,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,128.0,0.0,0.0
421,2019,Ferry,22,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2019,Other,1,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,2019,Other,5,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2019,Other,6,0.0,62.0,13.0,60.0,110.0,0.0,0.0,71.0,79.0,368.0,0.0
425,2019,Other,7,0.0,0.0,456.0,62.0,0.0,0.0,90.0,361.0,0.0,143.0,139.0
426,2019,Other,8,0.0,311.0,706.0,90.0,584.0,211.0,621.0,487.0,234.0,366.0,234.0
427,2019,Other,9,0.0,0.0,361.0,0.0,632.0,388.0,280.0,71.0,0.0,544.0,900.0
428,2019,Other,10,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,75.0,119.0,0.0
429,2019,Other,11,0.0,115.0,44.0,97.0,0.0,85.0,70.0,0.0,0.0,0.0,0.0
430,2019,Other,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,232.0
431,2019,Other,13,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
432,2019,Other,14,0.0,0.0,0.0,119.0,152.0,48.0,0.0,0.0,0.0,0.0,0.0
433,2019,Other,17,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2019,Subway,0,0.0,65.0,173.0,856.0,960.0,442.0,30.0,331.0,199.0,192.0,73.0
435,2019,Subway,1,0.0,847.0,0.0,280.0,818.0,94.0,326.0,285.0,383.0,0.0,44.0
436,2019,Subway,2,0.0,606.0,0.0,462.0,2470.0,439.0,244.0,665.0,1537.0,180.0,222.0
437,2019,Subway,3,0.0,375.0,102.0,574.0,448.0,458.0,76.0,706.0,183.0,245.0,0.0
438,2019,Subway,4,0.0,1736.0,57.0,347.0,2218.0,721.0,612.0,795.0,207.0,180.0,252.0
439,2019,Subway,5,0.0,2380.0,419.0,3442.0,3334.0,3712.0,1654.0,2405.0,908.0,944.0,449.0
440,2019,Subway,6,0.0,9093.0,2921.0,10051.0,15155.0,8674.0,7973.0,5990.0,7639.0,4360.0,3375.0
441,2019,Subway,7,0.0,22012.0,10820.0,27911.0,34876.0,18863.0,19735.0,20407.0,18213.0,15545.0,12252.0
442,2019,Subway,8,0.0,34209.0,39603.0,38451.0,46920.0,39907.0,43925.0,46786.0,43208.0,44285.0,39249.0
443,2019,Subway,9,0.0,28589.0,30314.0,27579.0,37408.0,28946.0,43097.0,43129.0,41163.0,42113.0,34835.0
444,2019,Subway,10,0.0,15049.0,5897.0,12282.0,14373.0,11342.0,10717.0,10027.0,9403.0,10458.0,6859.0
445,2019,Subway,11,0.0,5927.0,1529.0,6350.0,5069.0,4085.0,4197.0,3248.0,1724.0,1827.0,1032.0
446,2019,Subway,12,0.0,4601.0,130.0,1870.0,5402.0,1466.0,768.0,1661.0,987.0,1198.0,837.0
447,2019,Subway,13,0.0,2383.0,362.0,2813.0,2391.0,714.0,1247.0,519.0,1121.0,287.0,0.0
448,2019,Subway,14,0.0,4597.0,255.0,4169.0,4054.0,1595.0,1578.0,1641.0,1420.0,1010.0,217.0
449,2019,Subway,15,0.0,4406.0,0.0,4278.0,3973.0,2574.0,2195.0,1252.0,512.0,84.0,56.0
450,2019,Subway,16,0.0,4960.0,235.0,3320.0,3092.0,1345.0,1047.0,579.0,552.0,132.0,158.0
451,2019,Subway,17,0.0,3494.0,308.0,2781.0,2448.0,1153.0,1637.0,871.0,491.0,649.0,631.0
452,2019,Subway,18,0.0,1183.0,525.0,1391.0,1500.0,801.0,193.0,1067.0,1049.0,564.0,85.0
453,2019,Subway,19,0.0,1255.0,0.0,893.0,427.0,554.0,267.0,0.0,326.0,273.0,118.0
454,2019,Subway,20,0.0,546.0,0.0,1502.0,785.0,645.0,104.0,160.0,193.0,126.0,58.0
455,2019,Subway,21,0.0,2300.0,0.0,826.0,968.0,211.0,0.0,218.0,50.0,34.0,340.0
456,2019,Subway,22,0.0,876.0,327.0,363.0,1365.0,1265.0,761.0,347.0,350.0,209.0,82.0
457,2019,Subway,23,0.0,1702.0,0.0,1090.0,131.0,866.0,361.0,557.0,682.0,222.0,44.0
458,2019,WFH,0,201.0,7322.0,6547.0,9952.0,7370.0,5073.0,4852.0,7884.0,6630.0,7972.0,6348.0
459,2019,Walk,0,0.0,0.0,0.0,129.0,103.0,0.0,62.0,0.0,0.0,0.0,0.0
460,2019,Walk,4,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,158.0,109.0,0.0
461,2019,Walk,5,0.0,695.0,90.0,0.0,627.0,219.0,0.0,647.0,126.0,273.0,0.0
462,2019,Walk,6,0.0,2445.0,1906.0,730.0,1183.0,462.0,1772.0,710.0,89.0,1044.0,366.0
463,2019,Walk,7,0.0,3211.0,7692.0,2481.0,1659.0,1740.0,1175.0,2624.0,1799.0,1429.0,4537.0
464,2019,Walk,8,0.0,6312.0,11198.0,5745.0,7108.0,7399.0,6025.0,6038.0,7080.0,7050.0,11005.0
465,2019,Walk,9,0.0,3171.0,6649.0,3128.0,4031.0,2560.0,4181.0,3895.0,4727.0,7570.0,6568.0
466,2019,Walk,10,0.0,3532.0,1573.0,1593.0,2096.0,1299.0,547.0,633.0,1295.0,1502.0,1633.0
467,2019,Walk,11,0.0,1576.0,508.0,406.0,396.0,167.0,296.0,389.0,174.0,421.0,514.0
468,2019,Walk,12,0.0,175.0,242.0,781.0,470.0,0.0,1782.0,83.0,371.0,37.0,170.0
469,2019,Walk,13,0.0,224.0,0.0,0.0,189.0,0.0,124.0,269.0,369.0,0.0,0.0
470,2019,Walk,14,0.0,2590.0,72.0,139.0,340.0,89.0,48.0,0.0,709.0,0.0,29.0
471,2019,Walk,15,0.0,1007.0,0.0,173.0,311.0,33.0,0.0,0.0,158.0,0.0,0.0
472,2019,Walk,16,0.0,2030.0,0.0,207.0,263.0,0.0,0.0,421.0,0.0,0.0,218.0
473,2019,Walk,17,0.0,520.0,0.0,64.0,502.0,278.0,0.0,0.0,210.0,99.0,207.0
474,2019,Walk,18,0.0,840.0,0.0,0.0,509.0,442.0,803.0,300.0,411.0,0.0,215.0
475,2019,Walk,19,0.0,950.0,267.0,285.0,0.0,0.0,580.0,0.0,335.0,0.0,278.0
476,2019,Walk,20,0.0,388.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2019,Walk,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0
478,2019,Walk,22,0.0,211.0,0.0,82.0,151.0,89.0,0.0,0.0,250.0,0.0,0.0
